OBJECTID,REFNUM,SignificantName,OtherName,Location,StreetIndex,County,Architect,Builder,BeginYear,EndYear,SurveyType,SurveyDate,PIN,GlobalID,x,y,Reference Number,Url_img,Item ID,URL
65009,213007, , ,4646 Magnolia,Magnolia,Cook,"Hansen, Paul", ,1924,1924,National Register Application,Jul-85,,6d144b09-9808-4cb4-b28d-b9309cea06c0,-9758418.079,5155960.144799999,,,,
65010,213008, , ,4652 Magnolia,Magnolia,Cook, , ,1892,1892,National Register Application,Jul-85,,261b0331-c8b2-4f06-8700-4f4f05c2faca,-9758418.165,5155976.239399994,,,,
65011,213010, , ,4700 Magnolia,Magnolia,Cook, , ,1900,1900,National Register Application,Jul-85,,48f0b8bc-fbba-42a4-8389-6405dfbadcfa,-9758418.397,5156107.471000002,,,,
65012,213012, , ,4707 Magnolia,Magnolia,Cook, , ,1892,1892,National Register Application,Jul-85,,95f0bd45-6221-425f-8cbd-77e628291398,-9758419.743,5156122.354099997,,,,
65013,213014, , ,4711 Magnolia,Magnolia,Cook, , ,1909,1909,National Register Application,Jul-85,,65dee8e6-e1f0-4284-b8a2-00933fbde60d,-9758420.364,5156132.27,,,,
65014,213015, , ,4715 Magnolia,Magnolia,Cook, , ,1909,1909,National Register Application,Jul-85,,699b34f7-77e1-4541-a025-c986e7d976ef,-9758421.389,5156142.608,,,,
65015,213016,, ,4716 Magnolia,Magnolia,Cook, , ,1914,1914,National Register Application,Jul-85,,8076a454-52f4-4ea2-81f0-287c3b8b3aeb,-9758421.701,5156147.565499996,,,,
65016,213017, , ,4719 Magnolia,Magnolia,Cook, , ,1909,1909,National Register Application,Jul-85,,cdcc964d-d7e4-44a8-a610-69c5e4ab1c69,-9758422.012,5156152.5243000025,,,,
65017,213019, , ,4723 Magnolia,Magnolia,Cook, , ,1909,1909,National Register Application,Jul-85,,a009c5e0-8399-40b4-b65e-4c4c64efbfc0,-9758423.045,5156162.45,,,,
65018,213022, , ,4731 Magnolia,Magnolia,Cook, , ,1910,1910,National Register Application,Jul-85,,751f3990-8833-44f1-9f50-a5dc37394c23,-9758424.693,5156182.703,,,,
65019,213024, , ,4735 Magnolia,Magnolia,Cook, , ,1900,1900,National Register Application,Jul-85,,f70af45c-85da-432b-8543-70ddc7bcf055,-9758425.315,5156192.620600002,,,,
65020,213028, , ,4747 Magnolia,Magnolia,Cook,"Hallstrom, Nils", ,1902,1902,National Register Application,Jul-85,,b870ce3f-0965-46c8-8ae6-cf44fa425bc9,-9758427.995,5156222.799400002,,,,
65021,213047, , ,4516 Malden,Malden,Cook, , ,1911,1911,National Register Application,Jul-85,,13f4e278-3261-4b42-a16d-921114b3e0d2,-9758555.362,5155594.435,,,,
65022,213050, , ,4529 Malden,Malden,Cook, , ,1915,1915,National Register Application,Jul-85,,102f9ccc-8e5b-43ff-9faa-7f67850ec00f,-9758557.994,5155627.086599996,,,,
65023,213052, , ,4542 Malden,Malden,Cook, , ,1900,1900,National Register Application,Jul-85,,5224a771-157d-4255-9c70-4d2cd3db4b19,-9758560.945,5155664.285200001,,,,
65024,213053, , ,4546 Malden,Malden,Cook,"Berlin, Robert C.", ,1894,1894,National Register Application,Jul-85,,0b03fa89-8794-4013-ab9d-c431a2a92073,-9758561.55,5155675.025200001,,,,
65025,213055, , ,4550 Malden,Malden,Cook, , ,1923,1923,National Register Application,Jul-85,,dcaa3d04-8f1d-468a-a025-57114518d6bd,-9758562.568,5155685.775199999,,,,
65026,213057, , ,4555 Malden,Malden,Cook, , ,1915,1915,National Register Application,Jul-85,,eedac806-969f-4e24-9ae7-179438aadf52,-9758563.173,5155696.516900001,,,,
65027,213059, , ,4602 Malden,Malden,Cook,"Berlin, Robert C.", ,1895,1895,National Register Application,Jul-85,,f0988ea9-7099-4ced-833d-05ddecba67c1,-9758574.083,5155828.373899995,,,,
65028,213061, , ,4613 Malden,Malden,Cook, , ,1902,1902,National Register Application,Jul-85,,348f221f-6c33-4ab3-aaa2-8c06a2cc18f0,-9758577.628,5155856.5052999975,,,,
65029,213062, , ,4615 Malden,Malden,Cook, , ,1927,1927,National Register Application,Jul-85,,95c1e8f8-e4dc-4234-96ee-627a3b69fb13,-9758578.333,5155862.296800004,,,,
65030,213069, , ,4642 Malden,Malden,Cook, , ,1916,1916,National Register Application,Jul-85,,9b0e00a8-af83-49a0-ae6c-f3b25f592cd6,-9758587.431,5155941.298900003,,,,
65031,213076, , ,4706 Malden,Malden,Cook, , ,1896,1896,National Register Application,Jul-85,,7ba1a699-a438-4321-845e-2144536eed3a,-9758608.449,5156122.471600004,,,,
65032,213077, , ,4707 Malden,Malden,Cook, , ,1925,1925,National Register Application,Jul-85,,20400b7c-56f5-4e51-a5c2-69eee0b0a7cf,-9758608.449,5156122.471600004,,,,
65033,213078, , ,4711 Malden,Malden,Cook, , ,1908,1908,National Register Application,Jul-85,,5697957d-ec24-42c8-823a-eca2a143dd72,-9758609.073,5156132.388,,,,
65034,213079, , ,4712 Malden,Malden,Cook, , ,1902,1902,National Register Application,Jul-85,,03cf5661-b6bf-4155-8169-62735082ac01,-9758609.795,5156137.354699998,,,,
65035,213081, , ,4716 Malden,Malden,Cook, , ,1900,1900,National Register Application,Jul-85,,89d55dc3-cc35-41be-b3b8-6851f19f325d,-9758610.417,5156147.270699998,,,,
65036,213082, , ,4721 Malden,Malden,Cook, , ,1909,1909,National Register Application,Jul-85,,57fd73a4-4d1e-4086-a7e3-49ac72616fa3,-9758611.443,5156157.608900001,,,,
65037,213083, , ,4722 Malden,Malden,Cook, , ,1915,1915,National Register Application,Jul-85,,1ac5d703-dccd-488d-8a68-bd4726c263c8,-9758611.754,5156162.566,,,,
65038,213084, , ,4727 Malden,Malden,Cook, , ,1927,1927,National Register Application,Jul-85,,c531b590-3eda-4182-b6dc-6cf7c05c1e31,-9758612.787,5156172.492099999,,,,
65039,213085, , ,4728 Malden,Malden,Cook, , ,1892,1892,National Register Application,Jul-85,,025abd09-68d1-46c8-8fc4-183f872c64df,-9758613.089,5156177.8615000015,,,,
65040,213089, , ,4736 Malden,Malden,Cook,"Gregori, Raymond J.", ,1925,1925,National Register Application,Jul-85,,64bac58e-daf9-40af-b629-de90614e214a,-9758614.746,5156197.703500003,,,,
65041,213091,,,4741 Malden,Malden,Cook, , ,1913,1913,National Register Application,Jul-85,,cabe441c-73d3-4cf5-8d94-a6f57b9b8759,-9758615.779,5156207.629600002,,,,
65042,213092, , ,4744 Malden,Malden,Cook, , ,1911,1911,National Register Application,Jul-85,,e1831492-4eab-4680-abeb-ac15599a5c29,-9758616.394,5156217.958,,,,
65043,213094, , ,4746 Malden,Malden,Cook, , ,1911,1911,National Register Application,Jul-85,,dde79f8e-a468-4e5f-a30a-eed0e9bcdd58,-9758616.705,5156222.916799998,,,,
65044,213099, , ,1122 Montrose,Montrose,Cook, , ,1900,1900,National Register Application,Jul-85,,c4ad5222-46e4-425f-878d-5b7efae12c9b,-9758079.49,5155279.412999999,,,,
65046,213118, , ,4641 Racine,Racine,Cook, , ,1909,1909,National Register Application,Jul-85,,96dcbffa-0055-412f-9fd7-cf3c4868e492,-9758254.775,5155944.033200005,,,,
65047,213120, , ,4645 Racine,Racine,Cook, , ,1909,1909,National Register Application,Jul-85,,91e3fa2c-15b0-4003-87d4-fb808ef2f958,-9758255.38,5155954.775200001,,,,
65048,213125, , ,1417 Sunnyside,Sunnyside,Cook, , ,1908,1908,National Register Application,Jul-85,,d7b197e4-7c90-4f00-be3c-54c5f84aeb2d,-9758945.912,5155533.443700001,,,,
65049,213126, , ,1419 Sunnyside,Sunnyside,Cook, , ,1909,1909,National Register Application,Jul-85,,36fff39d-3c46-4da7-94c0-3bd26aa134ef,-9758955.782,5155533.229599997,,,,
65050,213134,Franklin Building, ,720 South Dearborn,"Dearborn, S",Cook,"Nimmons, George C.", ,1912,1912,National Register Application,Dec-76,,6d8d9fae-45c2-414e-92ab-be61015e40d0,-9754833.948,5141996.577,,,,
65051,213136,Transportation Building, ,708 South Dearborn,"Dearborn, S",Cook,"Prather, Frederick V.", ,1911,1911,National Register Application,Dec-76,,7c4d8f30-2a8f-4723-9d23-acce68ab0fa2,-9754834.355,5142016.778399996,,,,
65052,213137,Morton Building,"Davies, Thomas, A., Building",538 South Dearborn,"Dearborn, S",Cook,Jenney & Mundie, ,1896,1896,National Register Application,Dec-76,,c1362e45-7c5e-4fdd-a88f-33e7e775ed02,-9754837.616,5142278.119799999,,,,
65053,213138,Terminals Building, ,537 South Dearborn,"Dearborn, S",Cook,"Van Osdel, John Mills", ,1892,1892,National Register Application,Dec-76,,556442a8-40b2-44b2-85f6-4e9ac2f914f9,-9754838.051,5142276.893199999,,,,
65054,213139,Franklin Building,Conkey Building,523 South Dearborn,"Dearborn, S",Cook,, ,1888,1888,National Register Application,Dec-76,,f304ed4b-7d81-4a5a-b41e-fdcd365cf8dd,-9754837.975,5142280.600100001,,,,
65055,213143,Moser Building, ,621 South Plymouth,"Plymouth, S",Cook,Holabird & Roche, ,1909,1909,National Register Application,,,668ac975-4bb5-4dfd-904f-99bb4d7df966,-9754776.731,5142163.943099996,,,,
65056,213148,Poole Brothers Building, ,605 S. Clark,"Clark, S",Cook,Holabird & Roche, ,1898,1912,National Register Application,Dec-76,,9602d2c9-d283-43a4-947c-6a6cb866ade8,-9754999.957,5142189.985899997,,,,
65057,213149,Thom Building, ,551 S. Clark,"Clark, S",Cook,Davidson & Weiss, ,1922,1922,National Register Application,Dec-76,,9cd2e0e4-ebfb-43d9-833a-e75ec1757d02,-9755002.019,5142289.758599994,,,,
65058,213150,Illinois Bell Telephone Company Building, ,522 S. Clark,"Clark, S",Cook,Holabird & Root, ,1948,1948,National Register Application,Dec-76,,898da8d3-9d6e-45d9-8548-c56f2fefedef,-9755004.724,5142338.030699999,,,,
65059,213151,Dwight Building, ,626 S. Clark,"Clark, S",Cook,"Schmidt, Garden & Martin", ,1911,1911,National Register Application,Dec-76,,c7309a54-b065-469d-a25c-88b7898d3f38,-9754999.588,5142147.942500004,,,,
65060,213152,"McNally, Rand, Building", ,538 S. Clark,"Clark, S",Cook,Holabird & Roche, ,1912,1912,Structures,1971-1975,,771236d5-e97b-4709-8487-0c95f6af2280,-9755003.238,5142310.389300002,,,,
65061,213156,Polk-Wells Building, ,801 S. Wells,"Wells, S",Cook,"Burnham, D. H., & Co.", ,1912,1912,National Register Application,Dec-76,,ad2e9094-ca33-487f-9ea2-3d8b3b39d66e,-9755320.947,5141832.726499998,,,,
65062,213159,Main Building, ,S. Indiana Avenue,"Indiana, S",Cook, , ,1925,1925,National Register Application,6/28/82,,27597715-1cf3-4bc0-b666-44e48800c9db,-9754086.36,5140378.985100002,,,,
65063,213161,Grace Episcopal Church, ,S. Indiana Avenue,"Indiana, S",Cook, , ,1925,1929,National Register Application,6/28/82,,6ab74b95-5974-40d5-a763-04ce78bc5fc2,-9754086.36,5140378.985100002,,,,
65065,213163,"Schweppe, Charles and Laura, Memorial Nurses Home", ,S. Indiana Avenue,"Indiana, S",Cook, , ,1943,1943,National Register Application,6/28/82,,09d66b2e-c399-4d17-b8bb-c1d22dad691b,-9754086.36,5140378.985100002,,,,
65066,213164,Sterling Morton Clinic Wing, ,S. Indiana Avenue,"Indiana, S",Cook, , ,1949,1949,National Register Application,6/28/82,,45fe6f6e-a0d7-4164-8580-ac11c47232a2,-9754086.36,5140378.985100002,,,,
65067,213165,"University of Chicago, Charles Reid Barnes Laboratory", ,5624 South Ingleside,"Ingleside, S",Cook,"Perkins, Chatten & Hammond", ,1930,1930,National Register Application,Nov-77,,17e959e6-ede3-4207-a022-38f7adc7ec4f,-9751903.531,5129974.417,,,,
65068,213166,"Mather, Stephen T., House", ,5638 South Dorchester,"Dorchester, S",Cook, , ,1899,1899,National Register Application,Nov-77,,1e7409d0-ea88-4004-9919-d77ea226af63,-9750653.475,5129960.900200002,,,,
65092,213211,De Kalb Flats, ,2109 West Polk,"Polk, W",Cook, , ,1870,1870,National Register Application,Jan-81,,658655a3-6a5e-4c13-8558-80357c67a34e,-9760425.897,5141724.464299998,,,,
65093,213212, , ,2125 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,ea8e24e5-6bcf-4b87-b36f-698d359df55b,-9760471.5,5141681.700499995,,,,
65094,213213, , ,2127 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,031542f4-f9c9-47b6-95fb-6de5c879aefc,-9760474.857,5141678.059699995,,,,
65095,213214, , ,2129 West Bowler,"Bowler, W",Cook,, ,1870,1870,National Register Application,Jan-81,,7c47be0d-a98d-44be-bc46-9e042163cc91,-9760477.795,5141674.822400002,,,,
65096,213215, , ,2131 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,e3680921-5600-418d-8fc1-bf8bd10b4f38,-9760481.152,5141671.181599997,,,,
65097,213216, , ,2133 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,9b233c40-041e-440f-8a67-157c1a695d97,-9760484.091,5141667.944200004,,,,
65098,213217, , ,2135 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,9dce6a08-82d8-4ffa-8b3f-087be696c777,-9760487.439,5141664.713499998,,,,
65099,213218, , ,2137 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,51e5be37-7974-4328-9d7a-5700d614c7d3,-9760490.386,5141661.064400002,,,,
65100,213219, , ,2139 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,29be4b52-84bf-41b8-8e14-23d25d7e9017,-9760493.735,5141657.835299999,,,,
65101,213220, , ,2141 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,9db7d7da-7e5f-4a0a-976c-72b95a367c2c,-9760496.681,5141654.186300001,,,,
65102,213221, , ,2143 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,4d1aa999-46ed-4bb2-a952-86033c1c7a31,-9760500.03,5141650.957200001,,,,
65103,213222, , ,2145 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,1bdaf121-74dc-479d-af6a-6fb80c8c1547,-9760502.976,5141647.306500004,,,,
65104,213223, , ,2147 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,5be07aa5-96c0-4a01-ac70-d567eca00ce2,-9760506.327,5141644.077399998,,,,
65105,213224, , ,2149 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,bd909566-754c-4296-818e-dae656da51d1,-9760509.272,5141640.428299999,,,,
65106,213225, , ,2151 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,17737c64-80de-42fb-9935-88ef43ee5894,-9760512.622,5141637.199,,,,
65107,213226, , ,2153 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,4ce37e89-bc34-4e53-8320-10bf4da0c244,-9760515.56,5141633.961900002,,,,
65108,213227, , ,2157 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,79e53cc0-c924-4b33-8b13-aecb7003c56f,-9760521.856,5141627.082099993,,,,
65109,213228,, ,2159 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,12cf051e-81ed-42e1-bada-f1e76217e54d,-9760525.212,5141623.441299996,,,,
65110,213229, , ,2136 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,464b21d8-21ad-4661-9ce1-b34a1608574a,-9760494.153,5141657.431900003,,,,
65111,213230, , ,2138 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,c7ef093b-69de-4510-9ce2-2b6b906d3e78,-9760497.511,5141653.791100004,,,,
65112,213231, , ,2142 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,2a88827c-f230-4a02-89ac-17497252e0ce,-9760503.815,5141646.499600002,,,,
65113,213232, , ,2144 West Bowler,"Bowler, W",Cook, , ,1870,1870,Property Tax Assessment Freeze,5/11/00,,ed957a97-f311-4de3-9f97-f74e80e0f05c,-9760507.582,5141642.867,,,,
65114,213233, , ,2146 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,8d6bd7e4-a5fb-4edb-bd23-abc8725f9c99,-9760510.939,5141639.226300003,,,,
65115,213234, , ,2148 West Bowler,"Bowler, W",Cook,Edbrooke & Burnham, ,1870,1870,National Register Application,Jan-81,,0a00a18f-eda3-49ec-b801-8a7adf8f8820,-9760513.885,5141635.575599995,,,,
65116,213235, , ,2150 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,918ee9ab-987d-40cd-83df-ea0e54b54ae4,-9760517.242,5141631.934799998,,,,
65117,213236, , ,2152 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,48e67b46-f47e-4ac9-89eb-6af05719b80f,-9760521.009,5141628.302299998,,,,
65118,213237, , ,2156 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,759b05a3-173a-4813-9c34-de09a852e0b3,-9760527.314,5141621.010799993,,,,
65119,213238, , ,2158 West Bowler,"Bowler, W",Cook, , ,1870,1870,National Register Application,Jan-81,,65a4344d-82ee-4969-929e-85850205b534,-9760530.671,5141617.37,,,,
65120,213240, , ,2170 West Bowler,"Bowler, W",Cook, , ,1885,1885,National Register Application,Jan-81,,ca95378b-4710-46cf-b01f-66389351a435,-9760554.564,5141592.712800004,,,,
65121,213241, , ,2172 West Bowler,"Bowler, W",Cook, , ,1885,1885,National Register Application,Jan-81,,7867882b-2480-4d88-95d0-f226f579a73f,-9760560.006,5141587.466599997,,,,
65122,213243, , ,801 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,cdb62a25-ff5d-422c-9c9d-a63b40c858fd,-9760631.622,5141722.4186999975,,,,
65123,213244, , ,803 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,4ad2c3e1-3b9f-44e1-8c49-dcc651441f49,-9760631.663,5141720.358599995,,,,
65124,213245, , ,805 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,8118b7ab-7a69-4107-8d5f-a378b7a488b2,-9760631.713,5141717.888499997,,,,
65125,213246, , ,807 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,dd9849ac-c356-4f78-a6c1-255c7782e123,-9760631.762,5141715.416699999,,,,
65126,213247, , ,809 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,fe6f203a-3cf9-4a36-ab6d-ab456bed27eb,-9760631.401,5141712.936700002,,,,
65127,213248, , ,811 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,17e2280c-2345-4697-8d1d-839711511842,-9760631.442,5141710.876599999,,,,
65128,213249, , ,815 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,b2259976-271a-401d-a7fe-5ab4f86094a8,-9760631.541,5141705.933099999,,,,
65129,213250, , ,817 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,007daaea-150e-4516-9db6-0f53ef65d8fe,-9760631.59,5141703.462999999,,,,
65130,213251, , ,819 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,c2078047-7492-4649-8de7-28c1958aa37a,-9760631.639,5141700.991299997,,,,
65131,213252, , ,821 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,5b288865-ba57-4e75-a295-e4b6b9a78482,-9760631.68,5141698.931199998,,,,
65132,213253, , ,823 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,3b57102b-14ee-4ca1-af43-39047059f4c8,-9760631.73,5141696.459399996,,,,
65133,213254, , ,825 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,f2cca76a-0b14-47e1-89eb-df42f2b2936c,-9760631.779,5141693.988,,,,
65134,213255, , ,828 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,995e8871-e319-4da2-b1c9-7b07b0aad570,-9760631.459,5141689.449299996,,,,
65135,213256, , ,904 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,789b8c2a-d7c1-49a4-ad45-d2c57af9777a,-9760631.69,5141574.896099999,,,,
65136,213257, , ,908 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,f40d8311-6964-451e-a723-a9dca511928a,-9760631.445,5141546.045599999,,,,
65137,213258, , ,910 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,297b2ef0-d2e1-4126-8f6b-34c3b5d99504,-9760631.724,5141532.040299996,,,,
65138,213259, , ,930 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,1af6a432-b524-478f-835b-7ad0e4cabbe4,-9760720.528,5145810.406699998,,,,
65139,213260, , ,932 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,19513d25-f786-4e07-b61a-5e33650ef138,-9760720.462,5145813.7031000005,,,,
65140,213261, , ,936 South Leavitt,"Leavitt, S",Cook, , ,1870,1870,National Register Application,Jan-81,,9b94eeef-faa5-4aea-adfa-0a53f7306366,-9760720.733,5145820.717799999,,,,
65141,213262, , ,825 South Bell,"Bell, S",Cook, , ,1870,1870,National Register Application,Jan-81,,fcb8e5b0-4015-41d1-837b-635cd3510bd4,-9760765.136,5141676.887500001,,,,
65142,213263, , ,829 South Bell,"Bell, South",Cook, , ,1870,1870,National Register Application,Jan-81,,1e35e492-a88d-4f10-9d16-5cc8f5c1d70e,-9760765.276,5141669.883900001,,,,
65143,213264, , ,833 South Bell,"Bell, S",Cook, , ,1870,1870,National Register Application,Jan-81,,b02620cb-d6ff-40ca-b45e-74afc8d805aa,-9760765.013,5141662.462099998,,,,
65144,213265,, ,924 South Bell,"Bell, S",Cook, , ,1870,1870,National Register Application,Jan-81,,c2e4766e-ae81-4a1d-a607-88f91968416a,-9760765.358,5141500.935099992,,,,
